"name","iso","year","estimate","rounded","indicator","value"
"Caribbean",NA,2014,"lower bound (80% UI)",TRUE,"matdeaths",970
"Western Asia",NA,2014,"lower bound (80% UI)",TRUE,"matdeaths",3800
"South-eastern Asia",NA,2014,"lower bound (80% UI)",TRUE,"matdeaths",12000
"Eastern Asia",NA,2014,"lower bound (80% UI)",TRUE,"matdeaths",4200
"Oceania",NA,2014,"lower bound (80% UI)",TRUE,"matdeaths",260
"World",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",181.374480662834
"Southern Asia",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",227.479060286734
"Other",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",5237.06093251169
"Northern Africa",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",527.554554626333
"Sub-Saharan Africa",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",37.2136355076683
"Latin America",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",762.310568188347
"Caucasus and Central Asia",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",1276.85514499355
"Caribbean",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",321.058319659995
"Western Asia",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",428.432309456398
"South-eastern Asia",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",419.290964137446
"Eastern Asia",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",2660.53420447108
"Oceania",NA,2014,"lower bound (80% UI)",FALSE,"ltr_1per",274.989116154298
"World",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",180
"Southern Asia",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",230
"Other",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",5200
"Northern Africa",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",530
"Sub-Saharan Africa",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",37
"Latin America",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",760
"Caucasus and Central Asia",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",1300
"Caribbean",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",320
"Western Asia",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",430
"South-eastern Asia",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",420
"Eastern Asia",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",2700
"Oceania",NA,2014,"lower bound (80% UI)",TRUE,"ltr_1per",270
"World",NA,2015,"lower bound (80% UI)",FALSE,"mmr",207.236540449241
"Southern Asia",NA,2015,"lower bound (80% UI)",FALSE,"mmr",152.70766467672
"Other",NA,2015,"lower bound (80% UI)",FALSE,"mmr",11.1500282818856
"Northern Africa",NA,2015,"lower bound (80% UI)",FALSE,"mmr",56.4337396173152
"Sub-Saharan Africa",NA,2015,"lower bound (80% UI)",FALSE,"mmr",511.306444360559
"Latin America",NA,2015,"lower bound (80% UI)",FALSE,"mmr",56.5982292516548
"Caucasus and Central Asia",NA,2015,"lower bound (80% UI)",FALSE,"mmr",26.86442423407
"Caribbean",NA,2015,"lower bound (80% UI)",FALSE,"mmr",129.81653384128
"Western Asia",NA,2015,"lower bound (80% UI)",FALSE,"mmr",72.8871349499748
"South-eastern Asia",NA,2015,"lower bound (80% UI)",FALSE,"mmr",95.1671527600119
"Eastern Asia",NA,2015,"lower bound (80% UI)",FALSE,"mmr",22.6624887433024
"Oceania",NA,2015,"lower bound (80% UI)",FALSE,"mmr",95.1494554795041
"World",NA,2015,"lower bound (80% UI)",TRUE,"mmr",207
"Southern Asia",NA,2015,"lower bound (80% UI)",TRUE,"mmr",153
"Other",NA,2015,"lower bound (80% UI)",TRUE,"mmr",11
"Northern Africa",NA,2015,"lower bound (80% UI)",TRUE,"mmr",56
"Sub-Saharan Africa",NA,2015,"lower bound (80% UI)",TRUE,"mmr",511
"Latin America",NA,2015,"lower bound (80% UI)",TRUE,"mmr",57
"Caucasus and Central Asia",NA,2015,"lower bound (80% UI)",TRUE,"mmr",27
"Caribbean",NA,2015,"lower bound (80% UI)",TRUE,"mmr",130
"Western Asia",NA,2015,"lower bound (80% UI)",TRUE,"mmr",73
"South-eastern Asia",NA,2015,"lower bound (80% UI)",TRUE,"mmr",95
"Eastern Asia",NA,2015,"lower bound (80% UI)",TRUE,"mmr",23
"Oceania",NA,2015,"lower bound (80% UI)",TRUE,"mmr",95
"World",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",290719.526035658
"Southern Asia",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",57617.8876810629
"Other",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",1549.60617755368
"Northern Africa",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",2513.87253414749
"Sub-Saharan Africa",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",188214.826841983
"Latin America",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",5713.13109935073
"Caucasus and Central Asia",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",497.764200527024
"Caribbean",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",934.614135390296
"Western Asia",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",3777.13597010846
"South-eastern Asia",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",11215.0758975286
"Eastern Asia",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",3962.99076629062
"Oceania",NA,2015,"lower bound (80% UI)",FALSE,"matdeaths",256.301233741476
"World",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",291000
"Southern Asia",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",58000
"Other",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",1500
"Northern Africa",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",2500
"Sub-Saharan Africa",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",188000
"Latin America",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",5700
"Caucasus and Central Asia",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",500
"Caribbean",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",930
"Western Asia",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",3800
"South-eastern Asia",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",11000
"Eastern Asia",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",4000
"Oceania",NA,2015,"lower bound (80% UI)",TRUE,"matdeaths",260
"World",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",186.106509348308
"Southern Asia",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",241.852669480628
"Other",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",5314.26592661722
"Northern Africa",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",553.504318244522
"Sub-Saharan Africa",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",38.5942518837588
"Latin America",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",804.578722671703
"Caucasus and Central Asia",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",1322.72724807381
"Caribbean",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",333.795198805146
"Western Asia",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",444.078666977827
"South-eastern Asia",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",442.677235679011
"Eastern Asia",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",2789.84365607038
"Oceania",NA,2015,"lower bound (80% UI)",FALSE,"ltr_1per",287.009708289177
"World",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",190
"Southern Asia",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",240
"Other",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",5300
"Northern Africa",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",550
"Sub-Saharan Africa",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",39
"Latin America",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",800
"Caucasus and Central Asia",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",1300
"Caribbean",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",330
"Western Asia",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",440
"South-eastern Asia",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",440
"Eastern Asia",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",2800
"Oceania",NA,2015,"lower bound (80% UI)",TRUE,"ltr_1per",290
"World",NA,1985,"point estimate",FALSE,"mmr",437.575510766772
"Southern Asia",NA,1985,"point estimate",FALSE,"mmr",640.701102790439
"Other",NA,1985,"point estimate",FALSE,"mmr",32.6474463332996
"Northern Africa",NA,1985,"point estimate",FALSE,"mmr",232.678990619063
"Sub-Saharan Africa",NA,1985,"point estimate",FALSE,"mmr",1059.55573853346
"Latin America",NA,1985,"point estimate",FALSE,"mmr",150.062869643991
"Caucasus and Central Asia",NA,1985,"point estimate",FALSE,"mmr",91.2115023391542
"Caribbean",NA,1985,"point estimate",FALSE,"mmr",345.165212801372
"Western Asia",NA,1985,"point estimate",FALSE,"mmr",198.359321856692
"South-eastern Asia",NA,1985,"point estimate",FALSE,"mmr",444.113922730436
"Eastern Asia",NA,1985,"point estimate",FALSE,"mmr",122.453186873243
"Oceania",NA,1985,"point estimate",FALSE,"mmr",437.205984987097
"World",NA,1985,"point estimate",TRUE,"mmr",438
"Southern Asia",NA,1985,"point estimate",TRUE,"mmr",641
"Other",NA,1985,"point estimate",TRUE,"mmr",33
"Northern Africa",NA,1985,"point estimate",TRUE,"mmr",233
"Sub-Saharan Africa",NA,1985,"point estimate",TRUE,"mmr",1060
"Latin America",NA,1985,"point estimate",TRUE,"mmr",150
"Caucasus and Central Asia",NA,1985,"point estimate",TRUE,"mmr",91
"Caribbean",NA,1985,"point estimate",TRUE,"mmr",345
"Western Asia",NA,1985,"point estimate",TRUE,"mmr",198
"South-eastern Asia",NA,1985,"point estimate",TRUE,"mmr",444
"Eastern Asia",NA,1985,"point estimate",TRUE,"mmr",122
"Oceania",NA,1985,"point estimate",TRUE,"mmr",437
"World",NA,1985,"point estimate",FALSE,"matdeaths",590142.81123431
"Southern Asia",NA,1985,"point estimate",FALSE,"matdeaths",244994.049106761
"Other",NA,1985,"point estimate",FALSE,"matdeaths",5207.84293816567
"Northern Africa",NA,1985,"point estimate",FALSE,"matdeaths",9068.23320324534
"Sub-Saharan Africa",NA,1985,"point estimate",FALSE,"matdeaths",214669.648094176
"Latin America",NA,1985,"point estimate",FALSE,"matdeaths",16668.8259940414
"Caucasus and Central Asia",NA,1985,"point estimate",FALSE,"matdeaths",1696.03045601536
"Caribbean",NA,1985,"point estimate",FALSE,"matdeaths",2859.3037513689
"Western Asia",NA,1985,"point estimate",FALSE,"matdeaths",8041.30243390097
"South-eastern Asia",NA,1985,"point estimate",FALSE,"matdeaths",53845.1403089244
"Eastern Asia",NA,1985,"point estimate",FALSE,"matdeaths",32276.4730458692
"Oceania",NA,1985,"point estimate",FALSE,"matdeaths",815.96190184127
"World",NA,1985,"point estimate",TRUE,"matdeaths",590000
"Southern Asia",NA,1985,"point estimate",TRUE,"matdeaths",245000
"Other",NA,1985,"point estimate",TRUE,"matdeaths",5200
"Northern Africa",NA,1985,"point estimate",TRUE,"matdeaths",9100
"Sub-Saharan Africa",NA,1985,"point estimate",TRUE,"matdeaths",215000
"Latin America",NA,1985,"point estimate",TRUE,"matdeaths",17000
"Caucasus and Central Asia",NA,1985,"point estimate",TRUE,"matdeaths",1700
"Caribbean",NA,1985,"point estimate",TRUE,"matdeaths",2900
"Western Asia",NA,1985,"point estimate",TRUE,"matdeaths",8000
"South-eastern Asia",NA,1985,"point estimate",TRUE,"matdeaths",54000
"Eastern Asia",NA,1985,"point estimate",TRUE,"matdeaths",32000
"Oceania",NA,1985,"point estimate",TRUE,"matdeaths",820
"World",NA,1985,"point estimate",FALSE,"ltr_1per",59.3089985175233
"Southern Asia",NA,1985,"point estimate",FALSE,"ltr_1per",30.4004892576075
"Other",NA,1985,"point estimate",FALSE,"ltr_1per",1569.93135608842
"Northern Africa",NA,1985,"point estimate",FALSE,"ltr_1per",77.944911070862
"Sub-Saharan Africa",NA,1985,"point estimate",FALSE,"ltr_1per",14.5383707456062
"Latin America",NA,1985,"point estimate",FALSE,"ltr_1per",161.258953381178
"Caucasus and Central Asia",NA,1985,"point estimate",FALSE,"ltr_1per",259.664225648217
"Caribbean",NA,1985,"point estimate",FALSE,"ltr_1per",79.8012868716509
"Western Asia",NA,1985,"point estimate",FALSE,"ltr_1per",91.7231942412391
"South-eastern Asia",NA,1985,"point estimate",FALSE,"ltr_1per",54.5824323242169
"Eastern Asia",NA,1985,"point estimate",FALSE,"ltr_1per",265.206996806024
"Oceania",NA,1985,"point estimate",FALSE,"ltr_1per",44.7917723474912
"World",NA,1985,"point estimate",TRUE,"ltr_1per",59
"Southern Asia",NA,1985,"point estimate",TRUE,"ltr_1per",30
"Other",NA,1985,"point estimate",TRUE,"ltr_1per",1600
"Northern Africa",NA,1985,"point estimate",TRUE,"ltr_1per",78
"Sub-Saharan Africa",NA,1985,"point estimate",TRUE,"ltr_1per",15
"Latin America",NA,1985,"point estimate",TRUE,"ltr_1per",160
"Caucasus and Central Asia",NA,1985,"point estimate",TRUE,"ltr_1per",260
"Caribbean",NA,1985,"point estimate",TRUE,"ltr_1per",80
"Western Asia",NA,1985,"point estimate",TRUE,"ltr_1per",92
"South-eastern Asia",NA,1985,"point estimate",TRUE,"ltr_1per",55
"Eastern Asia",NA,1985,"point estimate",TRUE,"ltr_1per",270
"Oceania",NA,1985,"point estimate",TRUE,"ltr_1per",45
"World",NA,1986,"point estimate",FALSE,"mmr",424.953248441185
"Southern Asia",NA,1986,"point estimate",FALSE,"mmr",619.888679092427
"Other",NA,1986,"point estimate",FALSE,"mmr",29.5971216052302
"Northern Africa",NA,1986,"point estimate",FALSE,"mmr",216.565997096241
"Sub-Saharan Africa",NA,1986,"point estimate",FALSE,"mmr",1049.41032759953
"Latin America",NA,1986,"point estimate",FALSE,"mmr",143.012164744049
"Caucasus and Central Asia",NA,1986,"point estimate",FALSE,"mmr",85.5953415652789
"Caribbean",NA,1986,"point estimate",FALSE,"mmr",331.22812064165
"Western Asia",NA,1986,"point estimate",FALSE,"mmr",187.063495628388
"South-eastern Asia",NA,1986,"point estimate",FALSE,"mmr",417.319788213143
"Eastern Asia",NA,1986,"point estimate",FALSE,"mmr",116.274316200747
"Oceania",NA,1986,"point estimate",FALSE,"mmr",434.172749837275
"World",NA,1986,"point estimate",TRUE,"mmr",425
"Southern Asia",NA,1986,"point estimate",TRUE,"mmr",620
"Other",NA,1986,"point estimate",TRUE,"mmr",30
"Northern Africa",NA,1986,"point estimate",TRUE,"mmr",217
"Sub-Saharan Africa",NA,1986,"point estimate",TRUE,"mmr",1050
"Latin America",NA,1986,"point estimate",TRUE,"mmr",143
"Caucasus and Central Asia",NA,1986,"point estimate",TRUE,"mmr",86
"Caribbean",NA,1986,"point estimate",TRUE,"mmr",331
"Western Asia",NA,1986,"point estimate",TRUE,"mmr",187
"South-eastern Asia",NA,1986,"point estimate",TRUE,"mmr",417
"Eastern Asia",NA,1986,"point estimate",TRUE,"mmr",116
"Oceania",NA,1986,"point estimate",TRUE,"mmr",434
"World",NA,1986,"point estimate",FALSE,"matdeaths",580732.193800571
"Southern Asia",NA,1986,"point estimate",FALSE,"matdeaths",238939.066821836
"Other",NA,1986,"point estimate",FALSE,"matdeaths",4702.69997055976
"Northern Africa",NA,1986,"point estimate",FALSE,"matdeaths",8459.24326503683
"Sub-Saharan Africa",NA,1986,"point estimate",FALSE,"matdeaths",217495.065211993
"Latin America",NA,1986,"point estimate",FALSE,"matdeaths",15885.4752028848
"Caucasus and Central Asia",NA,1986,"point estimate",FALSE,"matdeaths",1624.16133476018
"Caribbean",NA,1986,"point estimate",FALSE,"matdeaths",2754.27444069634
"Western Asia",NA,1986,"point estimate",FALSE,"matdeaths",7643.0814583537
"South-eastern Asia",NA,1986,"point estimate",FALSE,"matdeaths",50604.3143682664
"Eastern Asia",NA,1986,"point estimate",FALSE,"matdeaths",31806.5089776564
"Oceania",NA,1986,"point estimate",FALSE,"matdeaths",818.302748528306
"World",NA,1986,"point estimate",TRUE,"matdeaths",581000
"Southern Asia",NA,1986,"point estimate",TRUE,"matdeaths",239000
"Other",NA,1986,"point estimate",TRUE,"matdeaths",4700
"Northern Africa",NA,1986,"point estimate",TRUE,"matdeaths",8500
"Sub-Saharan Africa",NA,1986,"point estimate",TRUE,"matdeaths",217000
"Latin America",NA,1986,"point estimate",TRUE,"matdeaths",16000
"Caucasus and Central Asia",NA,1986,"point estimate",TRUE,"matdeaths",1600
"Caribbean",NA,1986,"point estimate",TRUE,"matdeaths",2800
"Western Asia",NA,1986,"point estimate",TRUE,"matdeaths",7600
"South-eastern Asia",NA,1986,"point estimate",TRUE,"matdeaths",51000
"Eastern Asia",NA,1986,"point estimate",TRUE,"matdeaths",32000
"Oceania",NA,1986,"point estimate",TRUE,"matdeaths",820
"World",NA,1986,"point estimate",FALSE,"ltr_1per",61.5139591657657
"Southern Asia",NA,1986,"point estimate",FALSE,"ltr_1per",31.8836441415112
"Other",NA,1986,"point estimate",FALSE,"ltr_1per",1745.94570780741
"Northern Africa",NA,1986,"point estimate",FALSE,"ltr_1per",85.8551517846069
"Sub-Saharan Africa",NA,1986,"point estimate",FALSE,"ltr_1per",14.7381444986256
"Latin America",NA,1986,"point estimate",FALSE,"ltr_1per",173.679207708227
"Caucasus and Central Asia",NA,1986,"point estimate",FALSE,"ltr_1per",275.074107020263
"Caribbean",NA,1986,"point estimate",FALSE,"ltr_1per",84.2345941709584
"Western Asia",NA,1986,"point estimate",FALSE,"ltr_1per",99.3331474948209
"South-eastern Asia",NA,1986,"point estimate",FALSE,"ltr_1per",59.5946173887033
"Eastern Asia",NA,1986,"point estimate",FALSE,"ltr_1per",276.434428021078
"Oceania",NA,1986,"point estimate",FALSE,"ltr_1per",45.9021654519318
"World",NA,1986,"point estimate",TRUE,"ltr_1per",62
"Southern Asia",NA,1986,"point estimate",TRUE,"ltr_1per",32
"Other",NA,1986,"point estimate",TRUE,"ltr_1per",1700
"Northern Africa",NA,1986,"point estimate",TRUE,"ltr_1per",86
"Sub-Saharan Africa",NA,1986,"point estimate",TRUE,"ltr_1per",15
"Latin America",NA,1986,"point estimate",TRUE,"ltr_1per",170
"Caucasus and Central Asia",NA,1986,"point estimate",TRUE,"ltr_1per",280
"Caribbean",NA,1986,"point estimate",TRUE,"ltr_1per",84
"Western Asia",NA,1986,"point estimate",TRUE,"ltr_1per",99
"South-eastern Asia",NA,1986,"point estimate",TRUE,"ltr_1per",60
"Eastern Asia",NA,1986,"point estimate",TRUE,"ltr_1per",280
"Oceania",NA,1986,"point estimate",TRUE,"ltr_1per",46
"World",NA,1987,"point estimate",FALSE,"mmr",412.555412597818
"Southern Asia",NA,1987,"point estimate",FALSE,"mmr",596.737892834151
"Other",NA,1987,"point estimate",FALSE,"mmr",27.8525123314927
"Northern Africa",NA,1987,"point estimate",FALSE,"mmr",201.450492732848
"Sub-Saharan Africa",NA,1987,"point estimate",FALSE,"mmr",1035.43414176133
"Latin America",NA,1987,"point estimate",FALSE,"mmr",136.8214047719
"Caucasus and Central Asia",NA,1987,"point estimate",FALSE,"mmr",81.0895421826506
"Caribbean",NA,1987,"point estimate",FALSE,"mmr",322.419408598536
"Western Asia",NA,1987,"point estimate",FALSE,"mmr",177.699475375979
"South-eastern Asia",NA,1987,"point estimate",FALSE,"mmr",392.546443577974
"Eastern Asia",NA,1987,"point estimate",FALSE,"mmr",110.245508174409
"Oceania",NA,1987,"point estimate",FALSE,"mmr",428.318714276371
"World",NA,1987,"point estimate",TRUE,"mmr",413
"Southern Asia",NA,1987,"point estimate",TRUE,"mmr",597
"Other",NA,1987,"point estimate",TRUE,"mmr",28
"Northern Africa",NA,1987,"point estimate",TRUE,"mmr",201
"Sub-Saharan Africa",NA,1987,"point estimate",TRUE,"mmr",1040
"Latin America",NA,1987,"point estimate",TRUE,"mmr",137
"Caucasus and Central Asia",NA,1987,"point estimate",TRUE,"mmr",81
"Caribbean",NA,1987,"point estimate",TRUE,"mmr",322
"Western Asia",NA,1987,"point estimate",TRUE,"mmr",178
"South-eastern Asia",NA,1987,"point estimate",TRUE,"mmr",393
"Eastern Asia",NA,1987,"point estimate",TRUE,"mmr",110
"Oceania",NA,1987,"point estimate",TRUE,"mmr",428
"World",NA,1987,"point estimate",FALSE,"matdeaths",569026.652989991
"Southern Asia",NA,1987,"point estimate",FALSE,"matdeaths",231361.290202381
"Other",NA,1987,"point estimate",FALSE,"matdeaths",4394.04799663208
"Northern Africa",NA,1987,"point estimate",FALSE,"matdeaths",7851.48460614448
"Sub-Saharan Africa",NA,1987,"point estimate",FALSE,"matdeaths",219400.728883163
"Latin America",NA,1987,"point estimate",FALSE,"matdeaths",15183.9838863076
"Caucasus and Central Asia",NA,1987,"point estimate",FALSE,"matdeaths",1560.29253486169
"Caribbean",NA,1987,"point estimate",FALSE,"matdeaths",2684.04162656614
"Western Asia",NA,1987,"point estimate",FALSE,"matdeaths",7310.63460473694
"South-eastern Asia",NA,1987,"point estimate",FALSE,"matdeaths",47579.8517679523
"Eastern Asia",NA,1987,"point estimate",FALSE,"matdeaths",30883.827181718
"Oceania",NA,1987,"point estimate",FALSE,"matdeaths",816.469699527905
"World",NA,1987,"point estimate",TRUE,"matdeaths",569000
"Southern Asia",NA,1987,"point estimate",TRUE,"matdeaths",231000
"Other",NA,1987,"point estimate",TRUE,"matdeaths",4400
"Northern Africa",NA,1987,"point estimate",TRUE,"matdeaths",7900
"Sub-Saharan Africa",NA,1987,"point estimate",TRUE,"matdeaths",219000
"Latin America",NA,1987,"point estimate",TRUE,"matdeaths",15000
"Caucasus and Central Asia",NA,1987,"point estimate",TRUE,"matdeaths",1600
"Caribbean",NA,1987,"point estimate",TRUE,"matdeaths",2700
"Western Asia",NA,1987,"point estimate",TRUE,"matdeaths",7300
"South-eastern Asia",NA,1987,"point estimate",TRUE,"matdeaths",48000
"Eastern Asia",NA,1987,"point estimate",TRUE,"matdeaths",31000
"Oceania",NA,1987,"point estimate",TRUE,"matdeaths",820
"World",NA,1987,"point estimate",FALSE,"ltr_1per",64.0828864404447
"Southern Asia",NA,1987,"point estimate",FALSE,"ltr_1per",33.712045936407
"Other",NA,1987,"point estimate",FALSE,"ltr_1per",1875.92272178729
"Northern Africa",NA,1987,"point estimate",FALSE,"ltr_1per",95.0406303471347
"Sub-Saharan Africa",NA,1987,"point estimate",FALSE,"ltr_1per",15.0292348678927
"Latin America",NA,1987,"point estimate",FALSE,"ltr_1per",186.290560398511
"Caucasus and Central Asia",NA,1987,"point estimate",FALSE,"ltr_1per",290.156526037765
